상권_코드,상권_코드_명,연평균_매출_금액,연평균_매출_건수,분기_수,연평균_매출_금액_log,편의점_점포수,점포당_평균매출,점포당_평균매출_log,competitor_cnt_100m,competitor_cnt_300m,competitor_cnt_500m,subway_dist_m,subway_monthly_traffic,bus_stop_cnt_300m,주간_평일_평균인구,주간_주말_평균인구,야간_평일_평균인구,야간_주말_평균인구,food_cnt_300m,edu_cnt_300m
3110396,쌍문역1번(쌍리단길),2064974826.5,383715.25,4,21.448383873212467,5,412994965.3,19.83894596271544,2.2807342648318327,12.325693663844396,24.990245361207734,176.0440727763857,1689080.0,8.241762867028767,268.22537552801026,243.49787752417487,255.30709236482357,259.79724678962424,217.49222997429206,29.83432093667364
3110397,도봉산입구,1496787501.25,212243.75,4,21.126586983243385,6,249464583.54166663,19.334827517355816,0.24614360046484865,1.998693400013777,5.429595136660063,863.8557946703397,681779.0101153794,2.625617342877224,69.80094439510299,81.09147268497236,84.52942508141153,85.48129416376929,39.58571996454055,5.973258192848866
3110398,쌍문2동우체국,331895647.75,47990.75,4,19.62033116648073,5,66379129.55,18.010893266098613,1.2414607339251547,7.913625347193596,21.33591096252776,716.6784339730889,1695479.6428732513,9.646918733285235,414.8356591021799,408.32582435565695,515.137462625454,512.4111472846146,112.23662781839158,50.1550909513972
3110399,창2동주민센터,1043343417.5,140144.0,4,20.765696219077576,8,130417927.1875,18.686254684106935,1.1528795091109636,9.037813848429161,22.739956182285617,781.9720920764364,1711195.421789984,7.631953408787642,204.77114116961974,240.32782984470197,307.429593357424,306.71033336079245,79.61973500821357,36.14007289573643
3110402,도봉구 정병원,360639655.0,46526.0,4,19.703389834955427,6,60106609.16666666,17.911630379591625,1.5248924202231486,10.482392780188885,25.962045715821166,782.2122409995284,602026.9999999999,7.3447845824146425,153.6824105492757,182.0823405990964,127.46772416459655,127.51674218705519,110.75316206133316,15.524642376489963
3110403,방학1동주민센터,1195935249.75,159922.25,4,20.902194352840432,7,170847892.82142857,18.956284208802117,1.1860907219855976,10.076910786800735,27.688230504635218,490.24890934569174,602027.0000000001,8.859282722683796,233.4037238411636,280.7631080860118,276.89613023816946,281.2089008399238,167.65373275155605,13.82237987076443
3110404,신창초등학교,254929476.25,31953.25,4,19.356497505069065,9,28325497.361111112,17.159272959114073,1.0421183245946894,5.769664209899047,13.378581153591036,1229.352557168376,1156218.9434226954,8.74190808802761,170.1319158779603,190.36484761757586,231.92611751625714,231.4502244044292,75.49875259020847,9.10162412365114
3110405,방학역 1번,672061420.25,86627.0,4,20.32586029498028,8,84007677.53125,18.24641876371616,1.07081468945127,10.812614494699162,26.8749191022958,368.3658746957408,602027.0000000001,8.549035698259733,186.04028818906903,213.72401951431812,183.00722334335487,183.7104151794205,149.3148403318447,22.188101438771977
3110406,도봉산역 1번,605736742.5,87827.0,4,20.221956032980664,3,201912247.5,19.12334374761432,0.445978459196829,2.969529290047832,6.574929642619149,415.0652247657064,1001120.0,4.187884245498926,46.32712723039932,58.25754556721098,44.14579182676555,44.27719236428742,54.79133704863981,4.4633207899716405
3110407,도봉역 2번,1151315621.75,146738.75,4,20.86417114521221,8,143914452.71875,18.784729609612373,0.42619934306427965,3.441903130816467,9.145563378955227,599.2820576739965,397645.9074463356,9.400437720353493,89.34888501736211,97.1422203033972,123.87450961003799,123.13267492459441,46.58726980928691,5.215625894190966
3110408,가인초등학교,670327785.5,93091.5,4,20.323277384295643,4,167581946.375,18.936983027651177,1.4700169602533804,10.856593956803277,24.731274089272652,795.898544242665,1507911.6823812732,8.033055742509388,212.52166566726177,270.15663821367207,194.35676561889352,195.0910877565991,102.09065711101465,30.307077617724975
3110409,창동역 2번,162558907.75,21776.75,4,18.90655100942585,3,54186302.583333336,17.80793873306098,1.377205336801842,7.504587514341112,20.34552757323725,418.6186244901015,1720825.0,3.856944727556599,244.00181422177604,310.68102540321814,230.88717359606602,230.95613617010582,106.48990457341152,56.54301231405163
3110410,방학역 2번,629861048.0,92640.25,4,20.261009795880693,7,89980149.71428572,18.31509965635129,1.3881855106028123,11.305469043198528,23.541886364984197,239.05006750304946,602026.9999999999,12.401994336138838,272.13747537668587,292.78059153301234,218.30182117955437,216.40578129967543,179.68681313952703,39.29259158264486
3110415,수락산역 4번,961424114.75,136967.25,4,20.68392619710163,10,96142411.475,18.3813411134687,1.190662094453695,8.703535036098158,18.04413361624436,340.06075213071665,770386.0000000002,6.573742348337106,267.70409469181527,331.47113940931393,305.67655643511273,305.02414907964146,108.61551659841027,25.005440295717733
3110416,노원초등학교,394336218.25,52209.75,4,19.792714451717764,2,197168109.125,19.09956727369373,0.47902970420122337,4.361587520845131,14.993283636929531,586.4353087605074,771442.4081430881,9.461690942085733,316.86613601478825,369.2602582261228,362.8689891804077,366.0124057792837,93.30323150466975,24.024841518456377
3110419,수락산디자인거리,372958942.5,54626.25,4,19.73697890050425,9,41439882.5,17.539754344618114,1.2832843923376807,9.12485263201256,17.305411079655567,292.6760807471675,770385.9999999999,7.885231312407562,114.86616381303844,146.74658902674022,114.08517574344329,113.46193004766468,140.5082509232413,20.359421608912214
3110420,광운대역 1번,376907887.75,45495.0,4,19.74751138863652,2,188453943.875,19.054364210729744,1.486729582062971,9.312586172928734,18.79219838276212,309.92503242419355,519723.00000000006,6.720572107368736,333.694186569951,293.06631997114005,304.01373970728844,287.4829286575306,116.39022094417139,13.657968712984916
3110421,석계역 1번,388914653.25,55471.25,4,19.77887047969659,2,194457326.625,19.0857233017079,1.5764858190078779,8.131026425213449,16.781911274545745,260.5818270089669,1228391.9999999998,16.0689895595609,200.63591333057784,218.88030147127486,159.5618882238995,158.3260246962407,162.64376528051676,24.421926292650983
3110423,석계역 2번,159873133.75,27149.25,4,18.88989115086793,6,26645522.291666668,17.09813171291468,2.036479996206291,8.292050534594313,15.909037833524648,220.78595910601805,1153501.8732317954,12.844287093607067,214.37590147717444,234.8387868510989,158.9321071447968,159.9989513955675,154.1760524910326,22.933995811730007
3110425,계상초등학교,406212887.25,53338.5,4,19.822387935435373,3,135404295.75,18.72377565169079,0.7930583378945184,6.019645359445461,19.06597459682976,482.8068343603831,1397230.4286397153,10.21779483727536,148.55614447985585,174.32533245626908,129.5475537991537,130.8392680569518,188.11235709377064,42.14650262586593
3110428,상계5동주민센터,58567527.5,8644.5,2,17.885690979804963,4,14641881.875,16.499396669907995,0.6457696403137094,6.479805657261943,18.270668039511882,445.025872390511,1142744.0,9.273208401482888,233.91417666568475,271.7903614406193,349.3802126788388,352.5655447250105,94.1724785032469,29.829564333723177
3110429,공릉동 국수거리,963781396.0,133881.25,4,20.68637506026188,9,107086821.77777778,18.48915049122629,1.3798308441770346,9.461461427474827,22.688440259516813,237.62180514785823,840221.8234919348,11.367381821482333,305.84347563712913,321.27585255844383,312.4653145399708,309.78204814747255,139.49285961281169,23.86517889311188
3110431,상계역,472844087.0,72800.0,1,19.97427626843973,3,157614695.66666666,18.87566398400135,1.9172219396972672,8.449127411113686,16.756433806548355,129.56986279064506,1142744.0000000002,9.48091483393215,431.5554983089335,525.2327267758097,335.87076697343815,341.6119412387108,252.60476224603485,49.91138437932779
3110438,경춘선숲길 우측,753191855.25,112085.25,4,20.439830542487545,6,125531975.875,18.648071079897903,1.6607369382341057,9.663187079167095,24.394741443419512,507.1644045562646,766022.6795896668,9.397900039839003,350.35521710136226,414.43563578366064,442.9474587681729,440.30203609931317,240.31132256237532,47.09640613221795
3110439,당고개역 5번,779096685.5,118668.5,4,20.47364571230783,4,194774171.375,19.087351355038557,0.8579163968567711,4.493606333671267,7.3253070847383945,170.32500986512133,555182.0000000001,4.028803961242473,131.80161552502148,148.68344741328846,185.0295099498699,183.10808134932262,81.53558920968652,9.705402104863643
3110446,내를건너서숲으로도서관,99000000.0,13470.0,1,18.410630418199872,2,49500000.0,17.71748324774094,1.1366517012463415,4.74644143591545,8.698445462485877,579.531211444087,744237.0,10.829946178649694,167.10193534027783,139.4881266535869,174.09457804251858,173.04378569662666,23.108951027386475,22.33701760705354
3110450,시립서북병원,1838011662.5,239322.5,4,21.33195020661603,7,262573094.64285716,19.386040060825117,1.1852024143195428,7.807954058482885,19.21151058476993,812.3255864585632,783400.2271793438,11.824583258065644,262.7711729816401,302.03927381727425,437.3575173447331,436.31605193325913,70.21315562565863,29.035035642555965
3110452,새절역 3번,232596885.5,40663.25,4,19.264817412318664,4,58149221.375,17.878523064096626,0.7267850677030717,6.413430760125515,17.728484307151376,197.15787990140953,744237.0,14.845248351273316,242.7533650545785,285.00366578211697,216.394800964024,213.2827655800109,118.2214462277115,28.325883212014972
3110453,신사1동주민센터,811486911.5,119883.75,4,20.51437881724728,5,162297382.3,18.904940909742404,0.6743315211149661,7.214241891395616,19.808118961967615,366.98823022772336,955105.3800132776,10.05373299676242,138.90934160920006,169.3123928252173,200.9220207485061,202.67461113160067,99.74537197462497,33.534029306986604
3110454,선정중학교,439491672.75,57149.75,4,19.901129330086388,3,146497224.25,18.80251704596899,0.8326347773513897,7.533077503349769,21.843849302094554,683.4588623890179,1634624.4572905884,9.181837672832103,188.09295583670882,215.19510024895249,289.2181478588463,287.03023889059943,67.60948575672053,33.50368666337746
3110456,구산보건지소,886875990.5,115970.5,4,20.60321572384836,5,177375198.1,18.99377781592447,1.1657726842581382,10.145747563172359,25.210901146980664,561.8157001412527,434786.0,10.619145294286314,272.7880149227691,292.06880420383436,359.71383077149517,354.6872614890601,93.91634750129728,39.66276115122917
3110457,예일여고,351964213.0,45356.5,4,19.679040063621432,3,117321404.33333331,18.58042778063572,0.9581239156765652,7.305816503408637,22.105712308627414,384.25826132113076,434785.99999999994,8.8558709407814,340.4536640319473,348.92869434220944,360.62076683901626,364.7377069781785,94.39221010733037,61.25015421302657
3110458,선일여고,187863571.5,26516.25,4,19.051226579170866,6,31310595.25,17.259467136557866,1.238495329501184,7.60323558224101,19.716203493520943,666.1418638973065,2198503.0000000005,7.780899753352449,194.048775222721,171.56471419401268,234.3473572768301,234.18737397112994,97.51454963452983,61.90489922257654
3110460,구산역 4번,760814721.75,107882.5,4,20.44990042067751,5,152162944.35,18.84046251350093,0.8115743236910122,8.26228612151477,25.066964849714164,420.84514286174345,544273.285926111,13.844103067445511,363.6028285675701,433.0480884447567,431.74607566517136,429.36343364426716,122.56537466924227,74.5361637592769
3110465,연신내역 7번,350589925.6666667,54127.0,3,19.675127798340604,2,175294962.83333334,18.981980620632992,1.5960603639644386,14.724317729311059,32.342566751733585,405.46250289174884,2198503.0,13.636321364042033,334.0874516683216,329.84302966917045,255.67553615154853,259.1363307895492,327.29128489617926,76.48858645792866
3110466,구산역 2번,375207207.75,52446.25,4,19.742988987998128,4,93801801.9375,18.35669463487382,1.0013199013271172,10.709469718431682,27.502465159221465,324.3885295378042,385643.0917781109,11.411133606588693,203.6947829051347,236.6889200909907,258.85846986446285,256.34352345918103,129.70754612595059,45.32002789283766
3110467,은평요양병원,408238947.25,54032.25,4,19.82736321841352,4,102059736.8125,18.441068864642265,1.3880177866520471,9.431673370638098,19.367542036708684,653.7957802093988,2198503.0000000005,19.337737405365132,190.8620348171734,242.8906717596446,203.76221515701081,204.87719491832863,107.8856318265429,18.672289812880837
3110468,응암역 3번,1109902615.5,142305.0,4,20.827538115539017,12,92491884.625,18.3426314756618,1.3807322075388395,10.861348892580999,30.487768148330613,409.5932415117014,563846.8423445256,11.339285542693004,275.5448085360922,334.9241265235623,371.58241760952023,374.6878015205469,147.19231360692547,41.01227892164014
3110469,응암정보도서관,1636660570.0,204820.25,4,21.215923765637875,7,233808652.85714287,19.27001362024857,0.9151977621510979,7.39850836955225,23.05315654096885,694.3578638720776,680159.4188563948,9.996922029241317,147.70268079306578,149.9682220921966,171.29097715260932,172.12975650388051,160.23730457782884,27.92899778415749
3110472,연신내역 4번,175791343.5,22986.0,4,18.98480830707722,4,43947835.875,17.598513963023017,1.2354523956561438,12.983785566168144,32.21931305925278,331.9309930429518,1858305.96464695,9.057157256077891,354.94900486556924,397.254027215472,417.6244912387419,421.49518094779074,183.79141246637352,47.989646236518276
3110473,구산역 1번,350602622.25,44715.0,4,19.675164012596834,7,50086088.89285714,17.729253880654912,0.8962510065896024,7.6211675643201735,24.213479014071364,347.0618952216732,692439.3554671862,7.44350990974497,249.49505320889818,266.803499852013,320.43510123923056,321.1627014173027,96.80392050451546,58.583998872421745
3110474,세명컴퓨터고등학교,201394037.5,26427.25,4,19.120773937512723,5,40278807.5,17.511336044940183,0.8893747947783676,6.192634033896489,14.975572542502633,731.3059604196546,2150681.286103616,6.825014753694685,172.15745417895806,202.55191753594917,278.84130384238057,282.73613088215626,43.15361959698924,10.261417633719661
3110475,백련산해모로아파트,638208022.75,83451.5,4,20.27417484419883,4,159552005.6875,18.8878804877796,1.0397333711563963,7.402764581598828,20.241920940548194,599.2660006489571,1056170.7805628492,8.18617106484998,179.73602181597357,231.8102222312022,278.5663016445879,276.59245544418764,89.3009183716653,50.52906861724374
3110477,은평세무서,68919576.0,10755.25,4,18.048450832054385,4,17229894.0,16.66215651446349,1.282007233449269,9.926462841959976,24.97415807542553,408.3470953814337,256278.00000000006,12.0511581508788,276.899903336714,294.12793725686737,288.4747652317654,286.3010823853874,148.0286553073586,40.668606084196576
3110480,연신내역 3번,88135868.5,12024.0,4,18.2943901533347,3,29378622.83333333,17.195777887358826,1.293995526058875,10.829945472025837,26.682812060667406,368.5249656167614,2121635.627509993,6.718839044543135,106.06174663602374,126.68639898020196,152.43808847992238,156.5727105846644,95.69539591472947,18.49409689101121
3110481,불광역 7번,137442706.0,20303.75,4,18.738717711873544,3,45814235.333333336,17.640105437756954,1.402705737309602,8.085954262541618,21.31894292897528,309.1330416586421,1305273.9868178887,9.14775883038255,2028.8813923064567,2203.199242985576,2663.2462358762696,2613.7955564586273,153.7656889047583,27.202361164780587
3110483,연천초등학교,156988351.0,22921.75,4,18.871682169477484,3,52329450.333333336,17.773069893549174,0.8833124601188252,7.772108657713016,21.45015223637382,478.68358985591806,1201715.43341427,6.607817128263541,259.7775457974565,277.15491838284083,390.6721886011373,387.318577045914,77.87517029151786,17.45560554442703
3110484,역촌역 3번,511515287.25,65408.0,4,20.052888031961096,8,63939410.90625,17.973446503966088,1.0750104135172374,10.20335937109727,26.959242446699452,367.6651611308276,583784.7081609496,6.849901471489863,188.75076758965704,219.59122662609028,267.432596010723,265.7555281435747,106.49420118944828,23.658855915913335
3110495,북가좌2동주민센터,245808527.5,30856.0,4,19.32006345140234,3,81936175.83333333,18.221451170870644,0.9392734367973469,9.174317945220652,22.357310158580994,328.0334834920712,548677.0,10.949213832775458,229.0688037651193,267.4956071555438,298.6055990207482,297.3971369872273,112.15050102683567,43.04912913030861
3110498,증산역 1번,1015957764.5,139566.75,4,20.739097615848905,3,338652588.1666667,19.64048532914938,0.9762582382204343,8.941156531249472,21.724068970559866,353.5613072095406,633564.469577532,10.10513356502452,371.06237050206784,437.11992211976496,503.63117547646095,508.14570372721454,145.71003313364753,19.704583608153836
3110499,연가초등학교,533704048.5,68034.5,4,20.09535202887141,3,177901349.5,18.9967397439507,0.5604028262523105,7.6741076432504824,24.845249139215767,849.0015702253779,548677.0,10.880274716309117,302.4442613482584,323.37128013700556,437.46786978657525,430.15057542874194,52.468625288656256,22.54832526697169
3110502,남가좌파출소,959299821.25,139758.25,4,20.6817142244968,5,191859964.25,19.072276316232408,1.1194154844414077,8.100414834249952,20.433125882594393,1052.6691097270614,349541.00000000006,10.138105905468855,272.15340601150285,304.93662379880715,354.93430701493173,348.79326258206936,134.44193780452213,57.41387847774738
3110503,명지대학교교회,236970901.25,49726.0,4,19.283447916245443,9,26330100.138888888,17.08622337266864,2.1116738293769726,15.082304801748805,32.78645165339548,1226.5260691200383,604558.2274752739,12.530299331147406,403.1756711023641,345.5970001823528,375.85149984623774,362.7072910707509,122.64714950931797,41.05225839669694
3110507,명지대학교,364883609.25,55517.25,4,19.7150889846676,14,26063114.94642857,17.076031690680136,1.8920023772944283,13.464570770942688,29.805014016627155,1433.9139473898617,413660.1624845334,8.51493479455783,257.2919746145471,250.00049500090867,294.502437773514,288.9595043701044,176.47717618159822,38.913878338175095
3110508,서연중학교,152566792.25,20008.25,4,18.84311304664736,1,152566792.25,18.843113046647357,0.2594715395935121,3.3737687759008335,10.011955301237526,1073.4489877916253,1045058.9148001152,8.23510406429203,125.4597065741521,137.8125136226868,119.47002078162703,117.69073114820965,98.32900219463725,30.952179978293863
3110511,연희초등학교,1042299183.25,164674.5,4,20.76469486406509,7,148899883.32142857,18.818784720766285,0.7616774923719655,6.028162583661913,14.634105910442557,1003.4552560852641,4396512.471449936,7.782650730624363,201.3425254726837,190.13203523997223,255.21783077972526,247.09385344946034,101.30034751561456,34.07451987020976
3110514,서대문우체국,81377118.25,13521.75,4,18.21460470116465,6,13562853.041666666,16.422845293378924,1.2932470355450572,12.29753840399283,36.7684899277697,540.4470827663383,4275233.053243543,6.283511304629357,324.8931612726595,339.6660219867225,373.70848027666744,372.0252374346331,210.54794543222255,40.48978944701976
3110519,서대문구보건소별관,435882348.25,60522.5,4,19.892882923729903,5,87176469.65,18.28344502047259,0.8907492907641857,4.706295351139175,10.717998298293988,733.9322255371608,1073883.0,10.169587740650837,231.8597370147685,276.71327051136404,369.0805078203963,363.49527974393754,25.711500013099936,10.491537326780419
3110520,경의중앙 신촌역,30947116.666666668,4375.666666666667,3,17.247790424055925,1,30947116.666666668,17.247790424055925,1.9200704339907788,21.518168607769056,48.803470088872565,271.61373826596537,2413159.0,11.81022644135686,609.4824852666405,628.7847536696545,462.8992640838824,440.9727843465593,326.85615292544145,85.26025586790682
3110522,홍제역 3번,63154937.0,10455.0,1,17.96110159847807,2,31577468.5,17.267954433752198,0.5876522872453069,6.998024650111499,15.534409847126948,306.2881748037438,1073883.0000000002,9.472674555542103,206.3703523354291,197.1920046787708,177.9557668429344,175.53339528835022,146.3698531110962,34.4648798195453
3110526,봉원사,116644624.25,17032.5,4,18.57464247950221,3,38881541.41666666,17.476030207980195,0.4105310411440374,4.877748009368544,11.343598631706755,1006.2522687512527,1593798.9549365414,6.311712829090951,161.05196632974784,122.9373310738342,138.27816618597467,128.16943588514008,16.076659484389197,6.817891432550562
3110527,홍제역 2번,548131966.5,88946.5,4,20.122026632526463,3,182710655.5,19.02341434750711,0.7328585566568412,6.303290321005987,14.950269108480805,315.5981872847647,1073883.0,8.359807192578826,239.2732871774328,307.0310613058739,315.47959663904555,312.43461275866696,155.85038640797777,46.987527741755784
3110529,홍제3동주민센터,737438206.5,110444.75,4,20.41869285622729,4,184359551.625,19.03239849917554,1.007922138727193,6.669134996564891,14.004775363338435,555.8228676013046,1073882.9999999998,13.500506368049288,192.39598027134056,219.25492322644018,231.63063077152023,232.49476529040516,114.7399175850278,49.71479012034945
3110537,충정로현대아파트,1215057278.0,195738.75,4,20.9180570558376,3,405019092.6666667,19.819444768815497,1.2196411470865174,11.604188554803603,30.563415741413152,296.1734626194139,968579.5645693134,16.863754105119764,857.141220703845,361.8840593231876,277.6590090283969,252.06243964699357,201.03178563798213,17.290459697690743
3110538,충정로역 3번,157157724.0,25671.0,1,18.8727604768562,2,78578862.0,18.179613302659288,2.7615386362986123,13.807645957293769,28.79978173111759,133.43077000671633,911175.0,14.251385118468614,594.274518879328,285.0599203090589,375.3972346234597,354.54541668596073,224.87054167575616,19.916963216083232
3110539,미근동,133415833.5,22660.5,4,18.70898138380188,2,66707916.75,18.0158342107373,1.8630525942700737,16.081172432249797,37.19924821660244,258.177487904123,1072738.4874847466,18.96303716377323,691.7247794427968,204.6419339485113,157.77895867740185,134.67069651395684,230.6124763014344,19.76136294629004
3110541,동교초등학교,470688614.0,60379.75,4,19.969707318698354,5,94137722.8,18.36026941476244,1.0409622200211324,9.592585590559839,24.434059809612073,651.6549338622385,874561.9120661801,22.003190902510788,230.29923213625793,298.188403336384,322.07841191105433,320.502855491793,155.39260193849154,59.75980494151673
3110542,마포구청역 7번,437408282.0,69055.75,4,19.896377602927505,6,72901380.33333333,18.104618145130416,1.3704468949810087,8.885516845464757,21.922679507345638,317.14942161802315,841512.0000000001,12.535590974449091,230.43725578875905,271.1280746550543,338.75047830054547,335.2773709776288,106.53190899153813,39.38544125887383
3110544,망리단길,823173368.5,114274.25,4,20.528677391985138,14,58798097.75,17.88962007816242,1.5290268916084155,11.982984858625407,29.495118308119242,482.43406669687954,1022408.2642357647,13.608673336287922,291.6027797309045,376.9106338823745,382.7621955780296,387.513762145081,297.585396206537,51.18683272390933
3110545,마포구청역 1번,1747894001.75,219394.5,4,21.28167747318209,8,218486750.21875,19.202235935507076,2.609140564708947,10.780411288273262,22.90224521062469,237.1422160013849,841512.0,5.800784516817779,246.08847220888057,259.3211946775407,457.6806539315766,443.7530695330869,81.39951574869643,33.2686416268754
3110546,양화대교북단,1413417103.75,122016.75,4,21.06927608799441,4,353354275.9375,19.68298172899704,0.7844717910401916,5.993940703351907,18.23931856045517,668.8005130756713,2236616.566265957,4.802386064276749,149.02445263479115,171.02511256403207,217.32956071366658,213.14009303251035,109.88421706077189,19.961638901374762
3110549,새터산,152249079.75,22680.0,4,18.84102842676922,3,50749693.25,17.74241615123748,0.8639935343894987,7.516959310331612,23.208908532006667,520.1613691117301,693712.5408630705,8.329454115506831,161.96376206916418,199.25950352938415,220.62924724654226,223.29751580578994,69.30696584507324,40.2271321529278
3110550,합정역 8번,181911867.0,27040.5,4,19.019032885999923,9,20212429.666666668,16.821808352641042,1.6936903651578095,12.84819597390032,35.01974324527519,396.7031053882234,2142255.2583287223,6.990985734398923,239.387352089764,246.98072164762917,220.49320951828878,219.90617257812505,244.03859903989064,43.27547799632373
3110551,성서초등학교,301821068.75,40526.75,4,19.52534491547945,6,50303511.458333336,17.73358546281751,1.0907357739123713,9.21250455268872,25.40800165733229,402.29523220541097,1022698.7397163464,6.535383153145149,312.1757777110755,339.804225357209,402.6748780555952,397.5554230680481,139.55213559870134,51.69554393944635
3110552,성미산체육관,241762993.25,47668.0,4,19.303468441628752,5,48352598.65,17.69403054573978,1.0498053383487918,6.480629922398249,19.965230171419318,548.6251684089374,633246.253639029,7.903934676320955,169.21026287934026,174.74296896289653,138.79890007573718,136.9409044961589,52.949413774277986,15.673104740392315
3110554,망원역 1번,205000400.0,32821.25,4,19.13852249319833,4,51250100.0,17.752228146712557,1.0470871950233933,13.840981346987423,35.397571564150695,258.3193191353514,1026828.0000000001,14.604913495303887,345.819837811545,279.5938654230328,232.89294221774838,227.12143565211016,213.7381359154353,64.58740184547361
3110557,홍대부속여중고앞,700279720.5,102258.0,4,20.366990415330864,3,233426573.5,19.268378129518755,1.285180379564516,9.881742446739347,32.55548699965303,538.0697278397695,1762379.2326416797,15.338631457410528,231.31644624917948,213.1651481696726,266.0033357217677,261.49174181771525,178.55302909355572,56.42204700098023
3110558,경성고등학교,924481634.25,134669.25,4,20.644743744072787,10,92448163.425,18.34215866081393,0.9335068530715774,7.483799491506143,19.650612782609045,481.86115943615846,600233.6009202268,9.933834029521401,233.5501153582382,252.26507626464144,284.3463267369437,279.76810655009126,92.40354974876969,27.63091708678215
3110561,상수역 4번,318292377.25,46621.75,4,19.57848094678813,4,79573094.3125,18.19218659509353,1.3153396442787741,12.188397769161671,29.924153791899027,245.25797996543454,695343.0000000001,11.619922485646686,165.17538882082556,173.18810108377357,176.64057020657725,182.97387197631147,302.2394471155273,44.05590454048542
3110562,연트럴파크(연남동주민센터),484778404.25,73856.0,4,19.999202448101045,7,69254057.75,18.05329231142252,1.2117127473937972,12.157845763666794,28.195168967590075,703.6010237783971,4420534.326785698,12.051918914708589,253.42099694836972,303.96720701380633,275.8346634676712,280.4442086290018,428.3449800694065,53.17437857279237
3110566,경의선책거리,1090574364.75,174314.25,4,20.809970335457823,9,121174929.41666669,18.612745765457188,2.179522294223623,16.449611310905976,44.178358535699665,261.5132098452667,5703413.999999999,9.698399371527001,389.2567674452152,472.0016378533181,208.6304918519396,217.33637936662876,392.67356994128136,131.18451727129784
3110568,광흥창역 1번,963426204.75,138876.25,4,20.686006453108693,5,192685240.95,19.07656854482644,2.4578536272573843,8.41309516518655,16.825454574361203,197.50178439012532,563815.7603925348,26.502487653940033,375.5204214037711,342.2991695156815,302.1406945837053,300.12005435829553,56.844516188576556,42.55770452799459
3110569,홍대땡땡거리,334837043.0,42275.75,4,19.62915453562016,2,167418521.5,18.93600735804674,1.392721841275421,13.613052870730305,41.87265933170557,397.8525373149871,2397020.777400847,16.690537774735066,363.66264924844916,413.91981837052526,319.64618513423915,315.92747119683224,317.944815074746,89.55926108790342
3110576,대흥역 3번,293098083.0,49539.333333333336,3,19.49601786864168,3,97699361.0,18.397405586797216,1.737474097099021,10.246047783921236,28.94443161304406,243.73733331935904,678586.684070168,14.945304310159655,508.40348451371534,430.4459887450275,355.8617530026842,343.1430311446089,235.83108836993645,121.28602539813161
3110578,대흥역 2번,262885675.75,46991.75,4,19.38722980647382,8,32860709.46875,17.307788291421527,1.355944847390214,8.113207174599399,21.468371705521285,299.0378860858571,625281.5618034381,11.707063818569152,792.5172888674862,724.6261972223607,700.1134207220476,682.4267311813885,169.33628873426113,73.36635605441919
3110579,마포역 4번,402110499.0,61408.0,1,19.812237484433805,1,402110499.0,19.812237484433805,0.5076818557206935,5.049512650788988,12.472827228898748,399.17854096243826,873528.0,6.986636640810429,172.66955797896952,171.92451516593465,220.99310473101312,223.55212995662322,76.30957219802316,21.816538379806012
3110582,이대역 5번,877355446.75,137283.0,4,20.59242276782567,4,219338861.6875,19.20612841012515,2.7230767120635098,16.405963595843545,31.160397394876153,193.1579971673856,1064529.0,12.375743175826097,237.2043931252053,251.56474219458752,275.23328394803394,270.7751676415522,136.05297755107387,74.99757702243916
3110586,서울서부지방법원,266621898.75,38300.75,4,19.40134210693385,2,133310949.375,18.70819493012453,1.0347586220655598,9.026495500310816,22.59739951889171,427.80986907815026,874674.8451015704,8.723881868032962,448.28361076572025,460.8979652558391,576.4134425460434,569.2230170897918,157.42131079981138,46.57876676588142
3110587,공덕동주민센터,63682064.75,9620.5,4,17.96941353851571,5,12736412.95,16.359975688893638,1.2609852944656956,8.423959208085472,18.39419799604249,558.9092605431816,1094213.7869042214,9.592182253420635,230.5435855787182,265.08487654861983,286.61757439548666,276.9835194862609,137.59445398770106,37.96085994787425
3110593,신월3동주민센터,1091358094.5,127395.0,4,20.81068871679879,7,155908299.2142857,18.86477857324121,1.0781102060972831,6.573784446885021,14.66160980857247,1507.3814665824855,1653600.9999999998,4.505749398347518,148.35667022978222,145.88499464326998,180.2812932569834,179.11522623772518,59.95614813432716,15.401961223955054
3110594,신월중학교,143255020.0,20241.0,4,18.780136963555684,3,47751673.333333336,17.681524688848693,0.9064457400997497,3.272649479597145,8.19204669925961,1104.2837173584858,1267748.6404903084,5.297288947847547,153.22516163788205,120.16771567228791,116.32877370055776,115.14704963060187,35.69211984083252,18.797998203728216
3110596,서서울호수공원,344876430.25,58290.25,4,19.65869674054748,4,86219107.5625,18.27240238812636,0.6362570057390822,4.611512874104472,13.065551561923483,1379.4216103652038,1638119.2911383363,3.2109702595935095,155.64574328994672,173.6873118572677,207.04099292854593,208.31182198338982,40.83253812410231,7.8024009589925525
3110597,신월1동주민센터,116707402.25,16973.0,4,18.575180533548004,7,16672486.035714284,16.629270435903308,1.1061984178679911,8.79884079276999,22.499585262385747,1083.718332440728,1653470.5488642151,5.671702776148504,196.9720651573893,220.02638787624474,261.96827689720266,263.4333020318547,102.64358875560885,20.851661118122838
3110598,신월문화체육센터,581749192.75,77855.0,4,20.18154997424112,7,83107027.53571428,18.235639835499526,1.4747123686577648,7.837284406809702,15.153848242834034,1664.2805053279783,1187918.6032106795,5.459845782112454,183.33507724760122,201.22394119813913,207.95339857538133,208.42810736934766,66.8117014254021,18.39115829909355
